id,center,x,y
1810,0,-97.934566,30.152043
1811,0,-97.965042,30.132366
1812,0,-97.935299,30.154643
1813,0,-97.948886,30.185226
1814,0,-97.933295,30.186095
1815,0,-97.942675,30.189072
1816,0,-97.96857,30.374121
1817,0,-97.99503,30.36755
1818,1,-97.971225,30.368658
1819,0,-97.998927,30.368269
1820,0,-97.971678,30.377841
1821,0,-97.979662,30.378
1822,0,-98.000185,30.367848
1823,0,-98.005182,30.361123
1824,0,-97.973122,30.386115
1825,0,-97.967718,30.373501
1826,0,-97.963195,30.389883
1827,0,-98.007887,30.363491
1828,0,-98.007141,30.366753
1829,0,-97.999231,30.356575
1830,0,-97.991061,30.365969
1831,0,-98.006724,30.365677
1832,0,-97.970323,30.380632
1833,0,-97.993133,30.368519
1834,0,-97.973242,30.384112
1835,0,-97.988302,30.371798
1836,0,-97.991037,30.368231
1837,0,-97.999963,30.363559
1838,0,-97.990913,30.369434
1839,0,-98.00546,30.36553
1840,0,-98.006188,30.366506
1841,0,-97.999976,30.365484
1842,0,-97.974442,30.367445
1843,0,-97.991851,30.365551
1844,0,-97.980607,30.371665
1845,0,-97.97301,30.379375
1846,0,-97.996905,30.364202
1847,0,-98.000143,30.359975
1848,0,-97.973312,30.367675
1849,0,-98.001818,30.366447
1850,0,-97.974874,30.373429
1851,0,-97.968022,30.384683
1852,0,-97.961352,30.390201
1853,0,-97.97624,30.371536
1854,0,-97.973686,30.373806
1855,0,-98.002912,30.364337
1856,0,-97.995862,30.367568
1857,0,-97.989063,30.36433
1858,0,-97.969011,30.36912
1859,0,-98.002911,30.369601
1860,0,-97.996141,30.367607
1861,0,-98.006807,30.360257
1862,0,-97.979251,30.367237
1863,0,-97.976325,30.37789
1864,0,-97.99649,30.356614
1865,0,-97.975713,30.367229
1866,1,-97.967898,30.368911
1867,0,-97.967098,30.372205
1868,0,-97.993811,30.369251
1869,0,-97.977573,30.371058
1870,0,-97.975363,30.379933
1871,0,-97.976949,30.372659
1872,0,-97.980694,30.368567
1873,0,-97.995686,30.357128
1874,0,-97.997179,30.358899
1875,0,-97.976497,30.38242
1876,0,-98.002082,30.368452
1877,0,-98.000148,30.362337
1878,0,-97.987521,30.372601
1879,0,-97.990733,30.369757
1880,0,-97.971461,30.380908
1881,0,-97.985971,30.371317
1882,0,-97.977904,30.366179
1883,0,-97.973813,30.377868
1884,0,-97.974806,30.379353
1885,0,-97.971602,30.371658
1886,0,-97.973215,30.384594
1887,0,-97.999344,30.359002
1888,0,-98.006859,30.369182
1889,0,-97.974564,30.378928
1890,0,-98.001031,30.35833
1891,0,-97.992603,30.367437
1892,0,-97.994172,30.368515
1893,0,-97.99923,30.367546
1894,0,-97.968362,30.372228
1895,0,-97.976135,30.367974
1896,0,-97.977616,30.370245
1897,0,-98.000178,30.364773
1898,0,-97.967851,30.37481
1899,0,-97.96762,30.374342
1900,0,-97.972328,30.378796
1901,0,-98.007704,30.365881
1902,0,-97.989552,30.366563
1903,0,-97.976209,30.381911
1904,0,-97.993731,30.367923
1905,0,-97.97282,30.374921
1906,0,-97.993397,30.370237
1907,0,-97.976618,30.373461
1908,0,-97.975961,30.370624
1909,0,-97.997418,30.367631
1910,0,-97.978813,30.366435
1911,0,-97.974641,30.369194
1912,0,-97.998279,30.370751
1913,0,-97.989783,30.369047
1914,0,-97.97713,30.381918
1915,0,-98.000426,30.358692
1916,0,-97.998196,30.359228
1917,0,-97.962799,30.389109
1918,0,-97.996067,30.359205
1919,0,-97.97823,30.367609
1920,0,-97.97779,30.366758
1921,0,-97.989091,30.373629
1922,0,-97.968368,30.388007
1923,0,-98.006498,30.361159
1924,0,-97.97403,30.37369
1925,0,-97.974412,30.38186
1926,0,-97.979367,30.37766
1927,0,-97.970706,30.370856
1928,0,-97.975723,30.383227
1929,0,-97.973825,30.381661
1930,0,-97.99005,30.371439
1931,0,-98.007066,30.36259
1932,0,-97.965075,30.387562
1933,0,-97.975138,30.368542
1934,0,-98.005037,30.369835
1935,0,-97.980029,30.37425
1936,0,-97.97872,30.366264
1937,0,-98.000009,30.369782
1938,0,-97.970345,30.371005
1939,0,-97.972983,30.374278
1940,0,-97.982098,30.373741
1941,0,-97.97752,30.378737
1942,0,-97.970289,30.375888
1943,0,-97.980449,30.370454
1944,0,-97.97559,30.37644
1945,0,-97.973747,30.36827
1946,0,-97.974691,30.384607
1947,0,-98.001682,30.364354
1948,0,-97.996578,30.365379
1949,0,-97.97452,30.372529
1950,0,-97.973471,30.367814
1951,0,-98.006706,30.35886
1952,0,-97.991463,30.369402
1953,0,-97.969052,30.371549
1954,0,-97.995025,30.437157
1955,0,-98.01108,30.434252
1956,0,-97.993718,30.45266
1957,0,-98.029019,30.425633
1958,0,-98.012339,30.439641
1959,0,-98.005547,30.444454
1960,0,-98.010578,30.446169
1961,0,-98.016619,30.418425
1962,0,-97.99508,30.384726
1963,0,-98.000817,30.441195
1964,0,-98.030241,30.425512
1965,0,-97.993721,30.438621
1966,0,-97.993437,30.384554
1967,0,-98.005591,30.445166
1968,1,-98.017493,30.420064
1969,0,-98.013189,30.438328
1970,0,-98.008665,30.431424
1971,0,-98.007256,30.437651
1972,0,-98.015185,30.438152
1973,0,-97.994581,30.429879
1974,0,-98.009631,30.418849
1975,0,-97.992419,30.45976
1976,0,-97.996403,30.449686
1977,0,-98.016692,30.418204
1978,0,-98.019448,30.430005
1979,1,-97.993331,30.38313
1980,0,-98.00534,30.442813
1981,0,-98.015802,30.434613
1982,0,-97.996418,30.378616
1983,0,-98.008727,30.446413
1984,0,-97.996991,30.454001
1985,0,-98.017031,30.426947
1986,0,-98.007651,30.442676
1987,0,-98.002967,30.434843
1988,0,-98.000044,30.448802
1989,0,-98.008696,30.431749
1990,0,-97.996329,30.379586
1991,0,-98.000136,30.388435
1992,0,-98.00269,30.387316
1993,0,-98.002987,30.438431
1994,0,-97.998691,30.428985
1995,0,-97.987758,30.423477
1996,0,-98.00717,30.441551
1997,0,-97.997449,30.42593
1998,0,-98.009501,30.426952
1999,0,-98.000064,30.433863
2000,0,-97.991097,30.460813
2001,0,-98.0203,30.437609
2002,0,-97.996588,30.437891
2003,0,-97.994152,30.454687
2004,0,-97.997994,30.437805
2005,0,-98.001989,30.388275
2006,0,-97.996103,30.433074
2007,0,-97.99011,30.42101
2008,0,-98.002136,30.432323
2009,0,-98.017174,30.419601
2010,0,-97.996685,30.451709
2011,0,-97.992926,30.450967
2012,0,-97.993262,30.388276
2013,0,-97.999993,30.387262
2014,0,-97.998804,30.438036
2015,0,-98.005067,30.419833
2016,0,-97.998138,30.388123
2017,0,-98.0172,30.426011
2018,0,-98.010409,30.418916
2019,0,-98.009778,30.442115
2020,0,-98.003291,30.442835
2021,0,-97.995972,30.4425
2022,0,-98.028722,30.425306
2023,0,-97.997766,30.382513
2024,0,-98.00574,30.382553
2025,0,-97.996884,30.437316
2026,0,-98.002141,30.383343
2027,0,-97.990967,30.453857
2028,0,-98.01526,30.440448
2029,0,-98.00389,30.380757
2030,0,-98.008617,30.430918
2031,0,-97.998362,30.421327
2032,0,-98.002518,30.385148
2033,0,-98.007306,30.419108
2034,0,-98.021559,30.436125
2035,0,-98.008749,30.432318
2036,0,-98.029287,30.419469
2037,0,-97.994974,30.435256
2038,0,-97.994713,30.445945
2039,0,-98.027977,30.420208
2040,0,-97.990014,30.384956
2041,0,-97.987533,30.4367
2042,0,-98.013598,30.422678
2043,0,-98.013648,30.435493
2044,0,-98.016537,30.41839
2045,0,-98.029399,30.422325
2046,0,-98.004529,30.382526
2047,0,-98.00007,30.386318
2048,0,-98.003367,30.441405
2049,0,-97.994586,30.455277
2050,0,-98.010918,30.441708
2051,0,-98.01592,30.433958
2052,0,-98.015696,30.437462
2053,0,-97.993802,30.430442
2054,0,-97.99327,30.389362
2055,0,-97.993256,30.435813
2056,0,-98.020822,30.430099
2057,0,-98.007964,30.420795
2058,0,-97.993054,30.453187
2059,0,-97.99935,30.42394
2060,0,-98.00674,30.42909
2061,0,-98.025454,30.426383
2062,0,-97.998008,30.421999
2063,0,-98.008252,30.438264
2064,0,-97.994104,30.433507
2065,0,-98.02052,30.439639
2066,0,-98.022196,30.427409
2067,0,-97.989778,30.385194
2068,0,-97.992951,30.429026
2069,0,-97.952603,30.359588
2070,0,-97.959772,30.350343
2071,0,-97.951394,30.365783
2072,0,-97.960673,30.364994
2073,0,-97.952787,30.351012
2074,0,-97.95508,30.353852
2075,0,-97.957846,30.350166
2076,0,-97.963109,30.345152
2077,0,-97.972637,30.360636
2078,0,-97.967006,30.350938
2079,0,-97.96735,30.356759
2080,0,-97.971206,30.352974
2081,0,-97.954216,30.352283
2082,0,-97.96128,30.350407
2083,1,-97.976556,30.362663
2084,0,-97.951029,30.357562
2085,0,-97.96612,30.356441
2086,0,-97.959195,30.354231
2087,0,-97.974751,30.363233
2088,0,-97.963412,30.360577
2089,0,-97.971836,30.356877
2090,0,-97.973526,30.356738
2091,0,-97.959608,30.351672
2092,0,-97.972053,30.366303
2093,0,-97.962361,30.354125
2094,0,-97.959877,30.370323
2095,0,-97.953484,30.368367
2096,0,-97.948134,30.359896
2097,0,-97.961855,30.362946
2098,0,-97.969028,30.360362
2099,0,-97.950516,30.360303
2100,0,-97.957685,30.352192
2101,0,-97.955418,30.366817
2102,0,-97.951626,30.359202
2103,0,-97.964114,30.344876
2104,0,-97.972663,30.355997
2105,0,-97.962095,30.357744
2106,0,-97.948565,30.361555
2107,0,-97.962914,30.35055
2108,0,-97.956051,30.36792
2109,0,-97.972062,30.358412
2110,0,-97.961136,30.370169
2111,0,-97.963961,30.362619
2112,0,-97.963208,30.359336
2113,0,-97.964701,30.350197
2114,0,-97.96039,30.366025
2115,0,-97.963337,30.338739
2116,0,-97.964058,30.349925
2117,0,-97.963226,30.374968
2118,0,-97.977574,30.359971
2119,0,-97.96361,30.365751
2120,0,-97.955981,30.353143
2121,0,-97.96463,30.342579
2122,0,-97.953883,30.351045
2123,0,-97.964792,30.353015
2124,0,-97.976966,30.363247
2125,0,-97.968531,30.361118
2126,0,-97.972849,30.358155
2127,0,-97.9725,30.359551
2128,0,-97.97067,30.361069
2129,0,-97.976425,30.360578
2130,0,-97.958544,30.355501
2131,0,-97.959706,30.353135
2132,0,-97.974328,30.359786
2133,0,-97.957159,30.351658
2134,0,-97.973935,30.362836
2135,1,-97.962417,30.360697
2136,0,-97.972758,30.363701
2137,0,-97.947761,30.36225
2138,0,-97.970242,30.359247
2139,0,-97.960813,30.36871
2140,0,-97.949025,30.360702
2141,0,-97.96677,30.353473
2142,0,-97.95365,30.368578
2143,0,-97.95896,30.353742
2144,0,-97.96224,30.366295
2145,0,-97.961472,30.347185
2146,0,-97.95223,30.351943
2147,0,-97.975091,30.362435
2148,0,-97.954499,30.351343
2149,0,-97.971992,30.365554
2150,1,-97.951468,30.358574
2151,0,-97.958409,30.346158
2152,0,-97.953414,30.3702
2153,0,-97.95613,30.368481
2154,0,-97.963804,30.337365
2155,0,-97.970118,30.354569
2156,0,-97.964084,30.354089
2157,0,-97.961359,30.348919
2158,0,-97.961639,30.355242
2159,0,-97.97432,30.361658
2160,0,-97.963661,30.342306
2161,0,-97.962655,30.342881
2162,0,-97.949878,30.361129
2163,0,-97.962436,30.365709
2164,0,-97.962108,30.343098
2165,0,-97.962688,30.368228
2166,0,-97.970188,30.361436
2167,0,-97.949708,30.363238
2168,0,-97.949805,30.358427
2169,0,-97.97295,30.353847
2170,0,-97.961537,30.344698
2171,0,-97.949435,30.35899
2172,0,-97.951061,30.360581
2173,0,-97.959241,30.370513
2174,0,-97.991786,30.35417
2175,0,-97.97155,30.375621
2176,0,-97.971185,30.379604
2177,0,-97.981607,30.374557
2178,0,-97.987592,30.35824
2179,0,-97.982622,30.349644
2180,0,-97.99084,30.35306
2181,0,-97.991279,30.359958
2182,0,-97.974123,30.371509
2183,0,-97.981912,30.374258
2184,0,-97.978214,30.376876
2185,0,-97.97951,30.375251
2186,0,-97.962816,30.389049
2187,0,-97.986717,30.362049
2188,0,-97.973239,30.380253
2189,0,-97.991262,30.36197
2190,0,-97.97165,30.38009
2191,0,-97.975927,30.378291
2192,0,-97.975011,30.377914
2193,0,-97.985281,30.363504
2194,0,-97.988274,30.353035
2195,0,-97.977691,30.370014
2196,0,-97.98554,30.35177
2197,0,-97.987198,30.359328
2198,1,-97.975219,30.380756
2199,0,-97.973072,30.374136
2200,0,-97.982367,30.36946
2201,0,-97.982531,30.365421
2202,0,-97.975076,30.379062
2203,0,-97.985932,30.356444
2204,0,-97.983147,30.360507
2205,0,-97.982049,30.36641
2206,0,-97.973969,30.374849
2207,0,-97.971117,30.37349
2208,0,-97.986268,30.35915
2209,1,-97.976776,30.367059
2210,0,-97.979117,30.36699
2211,0,-97.989896,30.356333
2212,0,-97.974249,30.367243
2213,1,-97.972412,30.373307
2214,0,-97.973827,30.368401
2215,0,-97.980474,30.373588
2216,0,-97.97178,30.37003
2217,0,-97.973192,30.36773
2218,0,-97.979096,30.371922
2219,0,-97.984076,30.349123
2220,0,-97.98406,30.367021
2221,0,-97.99224,30.355327
2222,0,-97.973915,30.376576
2223,0,-97.985464,30.359215
2224,0,-97.990305,30.353416
2225,0,-97.988655,30.35759
2226,0,-97.977436,30.373732
2227,0,-97.974065,30.381455
2228,0,-97.981605,30.352636
2229,0,-97.982728,30.350916
2230,0,-97.96874,30.379617
2231,0,-97.980628,30.371827
2232,0,-97.987806,30.351739
2233,0,-97.990435,30.359198
2234,0,-97.98119,30.373946
2235,0,-97.979317,30.372594
2236,0,-97.977901,30.366954
2237,0,-97.978086,30.372394
2238,0,-97.982646,30.351942
2239,0,-97.982097,30.362692
2240,0,-97.973092,30.376525
2241,0,-97.972552,30.368025
2242,0,-97.979914,30.364098
2243,0,-97.993569,30.359966
2244,0,-97.971971,30.372073
2245,0,-97.991717,30.357063
2246,0,-97.978598,30.373637
2247,0,-97.9808,30.357312
2248,0,-97.98535,30.362864
2249,0,-97.970949,30.378652
2250,0,-97.979143,30.351139
2251,0,-97.978414,30.374628
2252,0,-97.976334,30.370663
2253,0,-97.973094,30.386573
2254,0,-97.980232,30.35332
2255,0,-97.98054,30.368314
2256,0,-97.986251,30.359159
2257,0,-97.99219,30.356504
2258,0,-97.9757,30.371529
2259,0,-97.982455,30.365968
2260,0,-97.983847,30.350002
2261,0,-97.965065,30.387612
2262,0,-97.97201,30.37956
2263,0,-97.990723,30.353202
2264,0,-97.977822,30.350839
2265,0,-97.978022,30.377838
2266,0,-97.983336,30.348246
2267,0,-97.973826,30.384044
2268,0,-97.983977,30.351166
2269,0,-97.967458,30.372737
2270,0,-97.975095,30.368987
2271,0,-97.975333,30.374365
2272,0,-97.97029,30.375866
2273,0,-97.9776,30.37112
2274,0,-97.977925,30.349475
2275,0,-97.987441,30.354402
2276,0,-97.974374,30.369304
2277,0,-97.98171,30.351407
2278,0,-97.976875,30.372142
2279,0,-97.988394,30.359146
2280,0,-97.979626,30.35118
2281,0,-97.97172,30.372555
2282,0,-97.978185,30.367452
2283,0,-97.97562,30.367063
2284,0,-97.981878,30.372137
2285,0,-97.976953,30.372693
2286,0,-97.976401,30.368355
2287,0,-97.983443,30.353
2288,0,-97.976605,30.376296
2289,0,-97.984853,30.368195
2290,0,-97.969471,30.368932
2291,0,-97.97993,30.211826
2292,0,-97.982265,30.189132
2293,0,-97.961302,30.209514
2294,0,-97.988239,30.195115
2295,0,-97.985334,30.194857
2296,1,-97.979512,30.199308
2297,0,-97.990312,30.206987
2298,0,-97.984744,30.196809
2299,0,-97.977013,30.201931
2300,0,-97.954293,30.2058
2301,0,-97.976151,30.200904
2302,0,-97.977975,30.208689
2303,0,-97.977673,30.212895
2304,0,-97.98491,30.199521
2305,0,-97.981012,30.212244
2306,0,-97.980655,30.188403
2307,0,-97.965806,30.198527
2308,0,-98.001023,30.208435
2309,0,-97.9775,30.198417
2310,0,-97.975419,30.197758
2311,0,-97.989128,30.204587
2312,0,-97.972964,30.200252
2313,0,-97.9711,30.201622
2314,0,-97.981913,30.211685
2315,0,-97.981133,30.18871
2316,0,-97.987554,30.191766
2317,0,-97.990771,30.196407
2318,0,-97.985368,30.198033
2319,0,-97.981002,30.189596
2320,0,-97.990751,30.194743
2321,0,-97.986054,30.198787
2322,0,-97.981478,30.187153
2323,1,-97.985703,30.193557
2324,0,-97.987912,30.196158
2325,0,-97.980997,30.18809
2326,0,-98.00097,30.20656
2327,0,-97.990756,30.198411
2328,0,-97.982476,30.219912
2329,0,-97.981967,30.211947
2330,0,-97.976638,30.194242
2331,0,-97.98816,30.191767
2332,0,-97.980656,30.211141
2333,0,-97.969565,30.201115
2334,0,-97.986654,30.194283
2335,0,-97.97274,30.205454
2336,0,-97.989419,30.195267
2337,0,-97.990793,30.196733
2338,0,-97.989077,30.197017
2339,0,-97.982968,30.194415
2340,0,-97.987931,30.19527
2341,0,-97.977076,30.209337
2342,0,-97.986505,30.200655
2343,0,-97.988353,30.199693
2344,0,-97.988281,30.193463
2345,0,-97.977269,30.200821
2346,0,-97.981129,30.199307
2347,0,-97.990227,30.19701
2348,0,-97.971994,30.217523
2349,0,-97.978624,30.209096
2350,1,-97.986809,30.196986
2351,0,-97.980712,30.218652
2352,0,-97.969636,30.201335
2353,0,-97.968542,30.2016
2354,0,-97.979696,30.198266
2355,0,-97.974384,30.200325
2356,0,-97.986947,30.191849
2357,0,-97.983542,30.194144
2358,0,-97.978827,30.186967
2359,0,-97.956085,30.195953
2360,0,-97.997541,30.206988
2361,0,-97.974143,30.194372
2362,0,-97.951097,30.195563
2363,0,-97.978521,30.200017
2364,0,-97.982754,30.186487
2365,0,-97.983933,30.199001
2366,0,-97.985592,30.192635
2367,0,-97.970717,30.202315
2368,0,-97.98951,30.194254
2369,0,-97.981117,30.199314
2370,0,-97.980324,30.186384
2371,0,-97.978635,30.196214
2372,0,-97.985336,30.195927
2373,0,-97.98134,30.210379
2374,0,-97.965936,30.213383
2375,0,-97.982057,30.196255
2376,0,-97.981566,30.195822
2377,0,-97.982137,30.187312
2378,0,-97.983222,30.186561
2379,0,-97.968551,30.20125
2380,0,-97.968525,30.200256
2381,0,-98.047799,30.30152
2382,0,-98.029425,30.282362
2383,0,-98.041865,30.298426
2384,0,-97.931102,30.287132
2385,0,-97.931617,30.285769
2386,0,-97.966822,30.291888
2387,0,-98.044129,30.295785
2388,0,-97.978915,30.310902
2389,0,-97.984445,30.313938
2390,0,-97.958952,30.314848
2391,0,-98.033659,30.286986
2392,0,-98.038704,30.295232
2393,0,-97.928138,30.28766
2394,0,-98.044565,30.293262
2395,0,-98.032277,30.28817
2396,0,-97.94016,30.28551
2397,0,-97.965184,30.310782
2398,0,-97.944148,30.282253
2399,0,-97.955303,30.295734
2400,0,-97.984366,30.313883
2401,0,-97.981748,30.311842
2402,0,-98.036347,30.290766
2403,0,-98.012739,30.302378
2404,0,-97.967804,30.292815
2405,0,-97.9443,30.289338
2406,0,-98.015524,30.303407
2407,0,-97.930243,30.290511
2408,0,-97.941297,30.286995
2409,0,-97.952165,30.298753
2410,0,-97.967368,30.310616
2411,0,-98.041644,30.306016
2412,0,-98.03029,30.28304
2413,0,-97.999521,30.306432
2414,0,-97.940659,30.286145
2415,0,-97.962946,30.316511
2416,0,-98.036328,30.288019
2417,0,-97.92989,30.287061
2418,0,-97.927757,30.290965
2419,0,-97.959998,30.29612
2420,0,-98.040962,30.294385
2421,0,-97.94411,30.28418
2422,0,-97.931117,30.289755
2423,0,-98.04063,30.29519
2424,0,-97.962027,30.316046
2425,0,-97.939673,30.288805
2426,0,-98.045616,30.303299
2427,0,-98.046849,30.296066
2428,0,-98.027536,30.284635
2429,0,-97.950609,30.29688
2430,0,-97.933311,30.289521
2431,0,-97.982761,30.31451
2432,0,-98.038527,30.298298
2433,1,-97.944174,30.291338
2434,0,-97.933698,30.2889
2435,0,-97.977812,30.304321
2436,0,-98.028177,30.285987
2437,0,-98.032429,30.286207
2438,0,-97.966136,30.289906
2439,0,-97.96461,30.313416
2440,0,-97.956026,30.295432
2441,0,-97.945673,30.295366
2442,0,-98.027896,30.282903
2443,0,-97.942656,30.286083
2444,0,-98.028579,30.281681
2445,0,-98.029037,30.288757
2446,0,-98.027206,30.287859
2447,0,-97.959523,30.296761
2448,0,-97.929739,30.290905
2449,0,-97.943937,30.284494
2450,0,-98.029232,30.283481
2451,0,-98.046489,30.29549
2452,0,-97.945823,30.297775
2453,0,-97.94461,30.28382
2454,0,-97.982989,30.313697
2455,0,-97.964948,30.289744
2456,0,-97.950872,30.300183
2457,0,-98.036459,30.288394
2458,0,-98.01354,30.303591
2459,0,-97.993874,30.306867
2460,0,-97.920466,30.205156
2461,0,-97.921318,30.180543
2462,0,-97.922266,30.190204
2463,0,-97.926916,30.182841
2464,0,-97.921221,30.18968
2465,0,-97.919093,30.183589
2466,0,-97.925028,30.187745
2467,0,-97.915866,30.210847
2468,0,-97.918189,30.180444
2469,0,-97.917165,30.178015
2470,0,-97.91845,30.182741
2471,0,-97.9486,30.190252
2472,0,-97.916957,30.204393
2473,0,-97.929343,30.179917
2474,0,-97.91589,30.190866
2475,0,-97.91829,30.199091
2476,0,-97.916358,30.180119
2477,0,-97.924025,30.187528
2478,0,-97.923869,30.190607
2479,0,-97.921624,30.18311
2480,0,-97.936783,30.207618
2481,0,-97.920157,30.178134
2482,0,-97.91709,30.192645
2483,0,-97.942481,30.180376
2484,0,-97.932722,30.192301
2485,0,-97.937439,30.151976
2486,1,-97.940274,30.163426
2487,0,-97.939731,30.15882
2488,0,-97.916897,30.191478
2489,0,-97.918117,30.198121
2490,0,-97.920512,30.197688
2491,0,-97.922815,30.17629
2492,0,-97.918852,30.187245
2493,0,-97.923611,30.178056
2494,0,-97.919111,30.19975
2495,0,-97.918567,30.179751
2496,0,-97.922307,30.18165
2497,0,-97.939487,30.151626
2498,0,-97.930116,30.1857
2499,0,-97.921711,30.189921
2500,0,-97.936916,30.152067
2501,0,-97.922796,30.190446
2502,0,-97.922291,30.185834
2503,0,-97.931405,30.19503
2504,0,-97.917173,30.180556
2505,0,-97.913109,30.214943
2506,0,-97.913486,30.214178
2507,0,-97.919178,30.191584
2508,0,-97.920192,30.189073
2509,0,-97.917846,30.199268
2510,0,-97.919439,30.176456
2511,0,-97.917633,30.197725
2512,0,-97.939434,30.161141
2513,0,-97.92555,30.186449
2514,0,-97.938333,30.152145
2515,0,-97.923077,30.187992
2516,0,-97.920873,30.179969
2517,0,-97.924313,30.203715
2518,0,-97.924884,30.178963
2519,0,-97.915504,30.191082
2520,0,-97.921999,30.196832
2521,0,-97.919535,30.192528
2522,0,-97.918972,30.178809
2523,0,-97.919253,30.177082
2524,0,-97.926884,30.200777
2525,0,-97.936183,30.153949
2526,0,-97.918959,30.181262
2527,0,-97.917183,30.197644
2528,0,-97.942272,30.184501
2529,0,-97.936302,30.152227
2530,0,-97.935925,30.176219
2531,0,-97.91932,30.181213
2532,0,-97.920141,30.196354
2533,0,-97.919671,30.198822
2534,0,-97.924638,30.19035
2535,0,-97.91849,30.185753
2536,0,-97.922527,30.201424
2537,0,-97.921485,30.17755
2538,0,-97.919338,30.198248
2539,0,-97.923929,30.185984
2540,0,-97.94408,30.184792
2541,0,-97.914234,30.206788
2542,0,-97.921491,30.180883
2543,0,-97.92157,30.188945
2544,0,-97.923634,30.175652
2545,0,-97.921337,30.187314
2546,0,-97.920663,30.177073
2547,0,-97.934076,30.205199
2548,0,-97.939239,30.157641
2549,0,-97.920069,30.186358
2550,0,-97.918837,30.177312
2551,0,-97.922311,30.189319
2552,0,-97.91841,30.19257
2553,0,-97.930998,30.181056
2554,0,-97.946029,30.189102
2555,0,-97.919574,30.185541
2556,0,-97.917286,30.186445
2557,0,-97.927759,30.204217
2558,0,-97.925403,30.188278
2559,0,-97.934787,30.15384
2560,0,-97.916776,30.197719
2561,0,-97.923924,30.186857
2562,0,-97.936331,30.176817
2563,0,-97.919081,30.199735
2564,0,-97.920484,30.200351
2565,0,-97.924265,30.186439
2566,0,-97.925456,30.189967
2567,0,-97.934224,30.153818
2568,0,-97.920607,30.185613
2569,0,-97.93549,30.206147
2570,0,-97.924498,30.185213
2571,0,-97.937721,30.185833
2572,0,-97.922393,30.179526
2573,0,-98.01071,30.351675
2574,0,-98.006438,30.361477
2575,0,-98.007244,30.36166
2576,0,-98.001221,30.359277
2577,0,-98.009855,30.351307
2578,0,-98.002333,30.353129
2579,0,-97.993766,30.341348
2580,0,-97.994731,30.353177
2581,0,-98.001065,30.354397
2582,0,-98.011579,30.346772
2583,0,-97.994209,30.366573
2584,0,-97.998335,30.353732
2585,0,-97.990512,30.34153
2586,0,-97.995346,30.340936
2587,0,-97.996119,30.364899
2588,0,-98.010382,30.367938
2589,0,-98.002865,30.367186
2590,0,-97.99735,30.359831
2591,0,-97.992815,30.367207
2592,0,-98.000402,30.352243
2593,0,-98.00028,30.37091
2594,0,-98.002445,30.356161
2595,0,-98.004563,30.369619
2596,0,-98.011852,30.351607
2597,0,-98.003433,30.36829
2598,0,-97.997532,30.355983
2599,0,-97.995855,30.35388
2600,0,-98.011531,30.349609
2601,0,-98.008321,30.352729
2602,0,-97.996431,30.344453
2603,0,-98.005431,30.368986
2604,0,-97.990257,30.343573
2605,0,-97.994058,30.346796
2606,0,-98.01341,30.35038
2607,0,-97.994555,30.368537
2608,0,-98.013438,30.347028
2609,0,-97.994987,30.366444
2610,1,-98.007159,30.352937
2611,0,-98.002227,30.352383
2612,0,-97.99167,30.343523
2613,0,-98.012851,30.348052
2614,0,-97.99458,30.343681
2615,0,-98.002662,30.356996
2616,0,-97.999924,30.362366
2617,0,-97.992949,30.368828
2618,0,-97.990891,30.365845
2619,0,-97.999435,30.365542
2620,0,-97.988568,30.341144
2621,0,-98.006088,30.367101
2622,0,-97.996344,30.3604
2623,0,-97.995345,30.34427
2624,0,-97.998937,30.359925
2625,0,-98.010685,30.352841
2626,0,-97.991276,30.345814
2627,0,-98.00349,30.353363
2628,0,-97.993043,30.366922
2629,0,-98.01276,30.350855
2630,0,-97.990992,30.364412
2631,0,-97.99524,30.340459
2632,0,-97.993355,30.344294
2633,0,-98.000599,30.364887
2634,0,-97.993552,30.345762
2635,0,-97.996129,30.348113
2636,0,-98.005324,30.361416
2637,0,-98.000235,30.358843
2638,0,-97.995743,30.345032
2639,0,-97.999425,30.355739
2640,0,-98.001374,30.36804
2641,0,-97.996862,30.364225
2642,0,-97.99691,30.35223
2643,0,-97.99332,30.343169
2644,0,-98.004629,30.366869
2645,0,-97.998655,30.363841
2646,0,-98.001151,30.354838
2647,0,-97.998079,30.362817
2648,0,-98.003043,30.357407
2649,0,-98.003669,30.356592
2650,0,-98.014041,30.348763
2651,0,-98.008333,30.363685
2652,0,-98.006317,30.365499
2653,0,-97.998592,30.359616
2654,0,-98.006379,30.360885
2655,0,-97.996492,30.351174
2656,0,-97.995713,30.35194
2657,0,-98.004891,30.357324
2658,0,-98.009388,30.352233
2659,0,-98.010466,30.346684
2660,0,-98.009445,30.351309
2661,0,-98.007296,30.354704
2662,0,-97.998353,30.361606
2663,0,-97.991516,30.350334
2664,0,-98.011156,30.34652
2665,0,-97.998795,30.360502
2666,0,-98.003387,30.357532
2667,0,-98.003421,30.356177
2668,0,-98.0119,30.35173
2669,0,-98.005483,30.365486
2670,0,-98.0098,30.352211
2671,0,-98.0054,30.369703
2672,0,-97.999445,30.355318
2673,0,-98.009362,30.351621
2674,0,-97.995478,30.364043
2675,0,-97.995999,30.358912
2676,0,-98.007111,30.351471
2677,0,-98.00495,30.362415
2678,0,-97.995692,30.341476
2679,0,-97.998996,30.36252
2680,0,-97.998899,30.365393
2681,0,-97.990783,30.350565
2682,0,-98.000405,30.358717
2683,0,-98.00191,30.36994
