id,center,x,y
5163,0,-97.862568,30.332051
5164,0,-97.867016,30.333483
5165,0,-97.868949,30.337122
5166,0,-97.870347,30.33754
5167,0,-97.8634,30.329792
5168,0,-97.86035,30.333798
5169,0,-97.899355,30.291441
5170,0,-97.875978,30.339436
5171,0,-97.895309,30.300692
5172,0,-97.894741,30.299366
5173,0,-97.892073,30.297755
5174,0,-97.878083,30.337919
5175,0,-97.859624,30.334981
5176,0,-97.860071,30.338493
5177,0,-97.895137,30.295771
5178,0,-97.883597,30.341679
5179,0,-97.871219,30.326536
5180,0,-97.894613,30.301492
5181,0,-97.895261,30.29553
5182,0,-98.01071,30.351675
5183,0,-98.006438,30.361477
5184,0,-98.007244,30.36166
5185,0,-98.001221,30.359277
5186,0,-98.009855,30.351307
5187,0,-98.002333,30.353129
5188,0,-97.993766,30.341348
5189,0,-97.994731,30.353177
5190,0,-98.001065,30.354397
5191,0,-98.011579,30.346772
5192,0,-97.994209,30.366573
5193,0,-97.998335,30.353732
5194,0,-97.990512,30.34153
5195,0,-97.995346,30.340936
5196,0,-97.996119,30.364899
5197,0,-98.010382,30.367938
5198,0,-98.002865,30.367186
5199,0,-97.99735,30.359831
5200,0,-97.992815,30.367207
5201,0,-98.000402,30.352243
5202,0,-98.00028,30.37091
5203,0,-98.002445,30.356161
5204,0,-98.004563,30.369619
5205,0,-98.011852,30.351607
5206,0,-98.003433,30.36829
5207,0,-97.997532,30.355983
5208,0,-97.995855,30.35388
5209,0,-98.011531,30.349609
5210,0,-98.008321,30.352729
5211,0,-97.996431,30.344453
5212,0,-98.005431,30.368986
5213,0,-97.990257,30.343573
5214,0,-97.994058,30.346796
5215,0,-98.01341,30.35038
5216,0,-97.994555,30.368537
5217,0,-98.013438,30.347028
5218,0,-97.994987,30.366444
5219,0,-98.007159,30.352937
5220,0,-98.002227,30.352383
5221,0,-97.99167,30.343523
5222,0,-98.012851,30.348052
5223,0,-97.99458,30.343681
5224,0,-98.002662,30.356996
5225,0,-97.999924,30.362366
5226,0,-97.992949,30.368828
5227,0,-97.990891,30.365845
5228,0,-97.999435,30.365542
5229,0,-97.988568,30.341144
5230,0,-98.006088,30.367101
5231,0,-97.996344,30.3604
5232,0,-97.995345,30.34427
5233,0,-97.998937,30.359925
5234,0,-98.010685,30.352841
5235,0,-97.991276,30.345814
5236,0,-98.00349,30.353363
5237,0,-97.993043,30.366922
5238,0,-98.01276,30.350855
5239,0,-97.990992,30.364412
5240,0,-97.99524,30.340459
5241,0,-97.993355,30.344294
5242,0,-98.000599,30.364887
5243,0,-97.993552,30.345762
5244,0,-97.996129,30.348113
5245,0,-98.005324,30.361416
5246,0,-98.000235,30.358843
5247,0,-97.995743,30.345032
5248,0,-97.999425,30.355739
5249,0,-98.001374,30.36804
5250,0,-97.996862,30.364225
5251,0,-97.99691,30.35223
5252,0,-97.99332,30.343169
5253,0,-98.004629,30.366869
5254,0,-97.998655,30.363841
5255,0,-98.001151,30.354838
5256,0,-97.998079,30.362817
5257,0,-98.003043,30.357407
5258,0,-98.003669,30.356592
5259,0,-98.014041,30.348763
5260,0,-98.008333,30.363685
5261,0,-98.006317,30.365499
5262,0,-97.998592,30.359616
5263,0,-98.006379,30.360885
5264,0,-97.996492,30.351174
5265,0,-97.995713,30.35194
5266,0,-98.004891,30.357324
5267,0,-98.009388,30.352233
5268,0,-98.010466,30.346684
5269,0,-98.009445,30.351309
5270,0,-98.007296,30.354704
5271,0,-97.998353,30.361606
5272,0,-97.991516,30.350334
5273,0,-98.011156,30.34652
5274,0,-97.998795,30.360502
5275,0,-98.003387,30.357532
5276,0,-98.003421,30.356177
5277,0,-98.0119,30.35173
5278,0,-98.005483,30.365486
5279,0,-98.0098,30.352211
5280,0,-98.0054,30.369703
5281,0,-97.999445,30.355318
5282,0,-98.009362,30.351621
5283,0,-97.995478,30.364043
5284,0,-97.995999,30.358912
5285,0,-98.007111,30.351471
5286,0,-98.00495,30.362415
5287,0,-97.995692,30.341476
5288,0,-97.998996,30.36252
5289,0,-97.998899,30.365393
5290,0,-97.990783,30.350565
5291,0,-98.000405,30.358717
5292,0,-98.00191,30.36994
5293,0,-97.934145,30.368883
5294,0,-97.926717,30.382575
5295,0,-97.950753,30.386486
5296,0,-97.94439,30.387913
5297,0,-97.94785,30.366134
5298,0,-97.925415,30.385698
5299,0,-97.930526,30.381315
5300,0,-97.935354,30.375598
5301,0,-97.945039,30.36659
5302,0,-97.932973,30.371953
5303,0,-97.937212,30.370129
5304,0,-97.95403,30.384465
5305,0,-97.947982,30.368044
5306,0,-97.95683,30.375999
5307,0,-97.922036,30.373712
5308,0,-97.921521,30.373881
5309,0,-97.932059,30.377407
5310,0,-97.925604,30.375731
5311,0,-97.949704,30.387774
5312,0,-97.92964,30.374211
5313,0,-97.923249,30.37706
5314,0,-97.951674,30.385308
5315,0,-97.952014,30.38278
5316,0,-97.937138,30.392205
5317,0,-97.949988,30.380827
5318,0,-97.934721,30.369957
5319,0,-97.929313,30.369043
5320,0,-97.93726,30.392095
5321,0,-97.931799,30.375937
5322,0,-97.947495,30.368669
5323,0,-97.931809,30.386666
5324,0,-97.933569,30.385805
5325,0,-97.940384,30.369616
5326,0,-97.9271,30.368438
5327,0,-97.924261,30.383084
5328,0,-97.931246,30.388576
5329,0,-97.944783,30.387989
5330,0,-97.920381,30.383834
5331,0,-97.943515,30.365091
5332,0,-97.930251,30.378247
5333,0,-97.935509,30.371407
5334,0,-97.930143,30.380599
5335,0,-97.933089,30.378719
5336,0,-97.925247,30.37786
5337,0,-97.954761,30.380458
5338,0,-97.931078,30.37862
5339,0,-97.92639,30.376438
5340,0,-97.920851,30.38601
5341,0,-97.952826,30.380901
5342,0,-97.948141,30.363427
5343,0,-97.94303,30.383162
5344,0,-97.919128,30.369199
5345,0,-97.916899,30.383097
5346,0,-97.93799,30.370578
5347,0,-97.944129,30.37964
5348,0,-97.924277,30.385144
5349,0,-97.919033,30.375647
5350,0,-97.953709,30.384547
5351,0,-97.958058,30.376967
5352,0,-97.918369,30.375861
5353,0,-97.941744,30.369066
5354,0,-97.925103,30.374683
5355,0,-97.932486,30.387028
5356,0,-97.946055,30.390271
5357,0,-97.919833,30.374318
5358,0,-97.94276,30.36628
5359,0,-97.916883,30.383431
5360,0,-97.958516,30.379138
5361,0,-97.95468,30.383887
5362,0,-97.934433,30.386492
5363,0,-97.923284,30.375968
5364,0,-97.930045,30.387302
5365,0,-97.932444,30.379331
5366,0,-97.930383,30.387657
5367,0,-97.916021,30.375519
5368,0,-97.954405,30.376915
5369,0,-97.948979,30.380412
5370,0,-97.929071,30.387713
5371,0,-97.920641,30.385581
5372,0,-97.932198,30.388317
5373,0,-97.930654,30.387944
5374,0,-97.917698,30.381251
5375,0,-97.920676,30.379826
5376,0,-97.92421,30.377477
5377,0,-97.942419,30.368677
5378,0,-97.918423,30.385225
5379,0,-97.930078,30.382167
5380,0,-97.933989,30.376143
5381,0,-97.956475,30.377115
5382,0,-97.931503,30.376308
5383,0,-97.955561,30.383329
5384,0,-97.917771,30.373502
5385,0,-97.921228,30.370201
5386,0,-97.947879,30.381768
5387,0,-97.919918,30.378486
5388,0,-97.928136,30.387089
5389,0,-97.953985,30.379252
5390,0,-97.931407,30.390086
5391,0,-97.932347,30.375887
5392,0,-97.930328,30.373804
5393,0,-97.957372,30.383306
5394,0,-97.933826,30.370548
5395,0,-97.929587,30.386646
5396,0,-97.94671,30.387959
5397,0,-97.927351,30.376966
5398,0,-97.922941,30.188662
5399,0,-97.944944,30.152529
5400,0,-97.922327,30.189326
5401,0,-97.947732,30.184458
5402,0,-97.97134,30.191602
5403,0,-97.924093,30.187773
5404,0,-97.920018,30.178837
5405,0,-97.947195,30.184008
5406,0,-97.937763,30.160958
5407,0,-97.968538,30.183637
5408,0,-97.940443,30.163255
5409,0,-97.940288,30.183073
5410,0,-97.924867,30.17557
5411,0,-97.92777,30.185718
5412,0,-97.922322,30.1875
5413,0,-97.916322,30.179796
5414,0,-97.96733,30.191672
5415,0,-97.939438,30.161109
5416,0,-97.924911,30.197603
5417,0,-97.91952,30.180855
5418,0,-97.919418,30.18145
5419,0,-97.945025,30.190023
5420,0,-97.934234,30.183206
5421,0,-97.938022,30.166348
5422,0,-97.925787,30.18704
5423,0,-97.927261,30.184016
5424,0,-97.921522,30.18711
5425,0,-97.962439,30.183569
5426,0,-97.931715,30.193869
5427,0,-97.925068,30.187858
5428,0,-97.93853,30.153345
5429,0,-97.918108,30.18672
5430,0,-97.926223,30.187816
5431,0,-97.940736,30.168361
5432,0,-97.91765,30.184443
5433,0,-97.918815,30.177321
5434,0,-97.936858,30.153921
5435,0,-97.922558,30.202792
5436,0,-97.919096,30.183599
5437,0,-97.958727,30.178538
5438,0,-97.920396,30.176928
5439,0,-97.922741,30.190423
5440,0,-97.919365,30.17859
5441,0,-97.969948,30.187215
5442,0,-97.916614,30.180425
5443,0,-97.933626,30.152294
5444,0,-97.934157,30.152163
5445,0,-97.918145,30.184168
5446,0,-97.944523,30.172433
5447,0,-97.957407,30.180477
5448,0,-97.920718,30.189449
5449,0,-97.940765,30.158916
5450,0,-97.923493,30.188943
5451,0,-97.927806,30.186324
5452,0,-97.916354,30.180109
5453,0,-97.921953,30.187921
5454,0,-97.935319,30.154228
5455,0,-97.955242,30.190605
5456,0,-97.921984,30.178401
5457,0,-97.924757,30.188823
5458,0,-97.922336,30.179841
5459,0,-97.922905,30.186649
5460,0,-97.921077,30.177301
5461,0,-97.918482,30.182771
5462,0,-97.924319,30.188261
5463,0,-97.943039,30.172786
5464,0,-97.947551,30.156694
5465,0,-97.937016,30.152808
5466,0,-97.934209,30.153831
5467,0,-97.923338,30.177063
5468,0,-97.919291,30.184731
5469,0,-97.916197,30.192356
5470,0,-97.933602,30.152275
5471,0,-97.91748,30.177966
5472,0,-97.9444,30.174417
5473,0,-97.948579,30.190255
5474,0,-97.935455,30.152141
5475,0,-97.916583,30.178874
5476,0,-97.923668,30.187127
5477,0,-97.926904,30.182486
5478,0,-97.964223,30.178142
5479,0,-97.93526,30.154909
5480,0,-97.94942,30.180042
5481,0,-97.942943,30.170045
5482,0,-97.917825,30.184864
5483,0,-97.926501,30.203168
5484,0,-97.961781,30.190935
5485,0,-97.918794,30.191607
5486,0,-97.917657,30.186619
5487,0,-97.941034,30.159008
5488,0,-97.919325,30.181198
5489,0,-97.948046,30.178965
5490,0,-97.919474,30.176961
5491,0,-97.933618,30.152288
5492,0,-97.930463,30.176966
5493,0,-97.916282,30.178674
5494,0,-97.923553,30.185987
5495,0,-97.916026,30.192041
5496,0,-97.920975,30.184857
5497,0,-97.923067,30.184767
5498,0,-97.932012,30.190764
5499,0,-97.919238,30.176198
5500,0,-97.926758,30.17619
5501,0,-97.934717,30.155984
5502,0,-97.920337,30.188321
5503,0,-97.823666,30.477954
5504,0,-97.822768,30.469145
5505,0,-97.822159,30.475069
5506,0,-97.822387,30.479942
5507,0,-97.823066,30.478755
5508,0,-97.822267,30.372494
5509,0,-97.833122,30.383042
5510,0,-97.82927,30.382692
5511,0,-97.832565,30.384049
5512,0,-97.826688,30.373827
5513,0,-97.825246,30.371279
5514,0,-97.823516,30.369084
5515,0,-97.824682,30.374052
5516,0,-97.822631,30.377106
5517,0,-97.828673,30.380105
5518,0,-97.826674,30.378238
5519,0,-97.828229,30.382091
5520,0,-97.827308,30.378943
5521,0,-97.989495,30.323781
5522,0,-97.989006,30.316105
5523,0,-97.994203,30.319905
5524,0,-97.99558,30.320487
5525,0,-97.982585,30.316015
5526,0,-97.979615,30.321798
5527,0,-97.994142,30.30909
5528,0,-97.992572,30.310907
5529,0,-98.0314,30.330172
5530,0,-97.989967,30.321797
5531,0,-97.995375,30.310115
5532,0,-97.987474,30.318674
5533,0,-98.033807,30.329542
5534,0,-98.033873,30.332512
5535,0,-98.034784,30.327904
5536,0,-98.03519,30.331339
5537,0,-97.98455,30.322
5538,0,-97.991411,30.311058
5539,0,-97.993916,30.314546
5540,0,-98.033193,30.331426
5541,0,-98.031473,30.327407
5542,0,-97.99198,30.323448
5543,0,-98.03469,30.329751
5544,0,-98.00319,30.32065
5545,0,-97.979975,30.320747
5546,0,-98.036009,30.329425
5547,0,-98.003374,30.320866
5548,0,-98.031208,30.333352
5549,0,-98.003141,30.320168
5550,0,-98.000506,30.318449
5551,0,-97.991466,30.321036
5552,0,-98.032625,30.327733
5553,0,-97.994547,30.320997
5554,0,-97.992779,30.312217
5555,0,-97.992374,30.311299
5556,0,-98.028457,30.32665
5557,0,-97.98022,30.32016
5558,0,-97.98067,30.32549
5559,0,-97.978346,30.320814
5560,0,-98.035544,30.330418
5561,0,-97.994146,30.314182
5562,0,-97.986539,30.321288
5563,0,-98.026632,30.329743
5564,0,-97.980887,30.320439
5565,0,-97.992727,30.313035
5566,0,-97.990594,30.314844
5567,0,-98.00371,30.319602
5568,0,-97.991937,30.310192
5569,0,-97.999533,30.319351
5570,0,-97.988217,30.323453
5571,0,-98.002542,30.318992
5572,0,-98.003503,30.319644
5573,0,-97.995032,30.311343
5574,0,-98.03139,30.332399
5575,0,-98.035771,30.329285
5576,0,-97.992798,30.314477
5577,0,-97.999331,30.318753
5578,0,-97.991591,30.310477
5579,0,-97.994162,30.320788
5580,0,-97.995609,30.311814
5581,0,-97.993419,30.315326
5582,0,-97.990357,30.32297
5583,0,-97.988933,30.322315
5584,0,-97.993081,30.31192
5585,0,-97.987667,30.323302
5586,0,-98.031447,30.331395
5587,0,-98.028339,30.328423
5588,0,-97.987919,30.321829
5589,0,-98.025472,30.328191
5590,0,-97.992034,30.319507
5591,0,-98.030674,30.330966
5592,0,-97.99325,30.321742
5593,0,-97.992418,30.313498
5594,0,-97.991883,30.319697
5595,0,-98.035088,30.330315
5596,0,-98.03187,30.327596
5597,0,-98.030913,30.329966
5598,0,-98.031429,30.329207
5599,0,-97.992922,30.321428
5600,0,-97.992001,30.31205
5601,0,-98.004539,30.320446
5602,0,-98.032654,30.327974
5603,0,-97.997997,30.319008
5604,0,-97.979828,30.322953
5605,0,-97.980993,30.32134
5606,0,-97.99694,30.321827
5607,0,-97.99176,30.31992
5608,0,-98.032455,30.330678
5609,0,-97.980966,30.319466
5610,0,-97.992634,30.315415
5611,0,-97.978965,30.31922
5612,0,-97.981152,30.32035
5613,0,-98.027409,30.327797
5614,0,-97.987803,30.321597
5615,0,-98.004132,30.321298
5616,0,-97.99125,30.31467
5617,0,-98.02844,30.327428
5618,0,-97.99599,30.321638
5619,0,-97.978533,30.318423
5620,0,-97.992029,30.316398
5621,0,-97.982045,30.321772
5622,0,-97.97813,30.318112
5623,0,-98.033822,30.33317
5624,0,-97.992976,30.320085
5625,0,-97.986999,30.323031
5626,0,-97.985132,30.322236
5627,0,-97.98996,30.31207
5628,0,-97.980105,30.325244
5629,0,-98.028238,30.327015
5630,0,-97.992902,30.316002
5631,0,-97.981835,30.321305
5632,0,-97.991728,30.315576
5633,0,-98.028251,30.32908
5634,0,-97.978472,30.323345
5635,0,-98.02731,30.326498
5636,0,-98.002548,30.318518
5637,0,-98.031792,30.329363
5638,0,-97.993857,30.320338
5639,0,-97.992785,30.31046
5640,0,-98.026626,30.327841
5641,0,-97.989877,30.324215
5642,0,-97.994679,30.310772
5643,0,-97.990044,30.324398
5644,0,-97.989236,30.355266
5645,0,-97.977225,30.338364
5646,0,-97.977962,30.34689
5647,0,-97.984344,30.352136
5648,0,-98.001222,30.328987
5649,0,-97.995793,30.337881
5650,0,-97.996428,30.333929
5651,0,-98.004327,30.330242
5652,0,-97.979598,30.333796
5653,0,-97.961443,30.343531
5654,0,-97.964116,30.34488
5655,0,-97.98759,30.350238
5656,0,-97.98753,30.332523
5657,0,-97.997193,30.340645
5658,0,-97.977091,30.342016
5659,0,-97.980875,30.360569
5660,0,-97.975619,30.342969
5661,0,-97.977906,30.345742
5662,0,-97.992734,30.331508
5663,0,-97.997074,30.33987
5664,0,-97.993964,30.359694
5665,0,-97.980083,30.341086
5666,0,-97.979199,30.333852
5667,0,-97.981023,30.339599
5668,0,-97.985542,30.351766
5669,0,-97.98409,30.351021
5670,0,-97.98378,30.33995
5671,0,-97.982854,30.337581
5672,0,-97.982969,30.35076
5673,0,-97.99864,30.340815
5674,0,-97.978849,30.350178
5675,0,-97.977101,30.34333
5676,0,-97.982306,30.343413
5677,0,-98.008113,30.331593
5678,0,-97.98205,30.35786
5679,0,-97.979112,30.33782
5680,0,-97.990106,30.355363
5681,0,-97.986594,30.358207
5682,0,-98.003726,30.335846
5683,0,-97.979631,30.34968
5684,0,-97.99965,30.330971
5685,0,-98.0036,30.321779
5686,0,-97.98936,30.33575
5687,0,-97.961758,30.347361
5688,0,-97.97923,30.344439
5689,0,-97.977528,30.349046
5690,0,-97.998791,30.329273
5691,0,-97.985565,30.360845
5692,0,-97.983549,30.356641
5693,0,-97.989603,30.354812
5694,0,-97.98542,30.350488
5695,0,-98.004639,30.329365
5696,0,-97.986416,30.359047
5697,0,-97.98159,30.361211
5698,0,-97.986448,30.359897
5699,0,-97.979646,30.35133
5700,0,-97.984634,30.333978
5701,0,-97.997445,30.335472
5702,0,-97.990869,30.33087
5703,0,-97.982753,30.339214
5704,0,-97.987804,30.351757
5705,0,-97.959501,30.34835
5706,0,-97.98415,30.356556
5707,0,-97.978655,30.340494
5708,0,-97.984723,30.33956
5709,0,-97.996846,30.336346
5710,0,-97.98227,30.338414
5711,0,-98.00352,30.326779
5712,0,-98.012812,30.326337
5713,0,-97.97841,30.343486
5714,0,-98.011292,30.326173
5715,0,-97.970412,30.342516
5716,0,-97.977749,30.344727
5717,0,-98.001813,30.327462
5718,0,-97.973205,30.34192
5719,0,-98.002358,30.329472
5720,0,-97.987302,30.329686
5721,0,-97.981422,30.353448
5722,0,-97.988995,30.336232
5723,0,-98.011183,30.327916
5724,0,-97.993384,30.361343
5725,0,-97.977244,30.335454
5726,0,-97.842993,30.278391
5727,0,-97.835569,30.28488
5728,0,-97.836629,30.283191
5729,0,-97.834826,30.285679
5730,0,-97.830122,30.294152
5731,0,-97.831746,30.280778
5732,0,-97.839895,30.296436
5733,0,-97.838862,30.282035
5734,0,-97.839599,30.282576
5735,0,-97.836321,30.284499
5736,0,-97.839412,30.281136
5737,0,-97.844633,30.284673
5738,0,-97.833689,30.29357
5739,0,-97.830962,30.297671
5740,0,-97.836268,30.281332
5741,0,-97.826364,30.278573
5742,0,-97.835606,30.277657
5743,0,-97.836799,30.27913
5744,0,-97.835367,30.283401
5745,0,-97.840758,30.286574
5746,0,-97.830861,30.283906
5747,0,-97.837048,30.292911
5748,0,-97.841979,30.275331
5749,0,-97.843423,30.283841
5750,0,-97.844483,30.278788
5751,0,-97.834263,30.282192
5752,0,-97.830001,30.294524
5753,0,-97.84978,30.282733
5754,0,-97.833338,30.282757
5755,0,-97.838913,30.283403
5756,0,-97.836083,30.283928
5757,0,-97.84234,30.284704
5758,0,-97.848076,30.283536
5759,0,-97.842874,30.283975
5760,0,-97.837797,30.276855
5761,0,-97.830466,30.283357
5762,0,-97.83396,30.283372
5763,0,-97.831511,30.293051
5764,0,-97.833243,30.287541
5765,0,-97.832646,30.281901
5766,0,-97.83371,30.276988
5767,0,-97.830779,30.297041
5768,0,-97.833688,30.290017
5769,0,-97.844259,30.285576
5770,0,-97.840944,30.290176
5771,0,-97.831421,30.277836
5772,0,-97.83831,30.287188
5773,0,-97.844534,30.286033
5774,0,-97.84192,30.278807
5775,0,-97.834673,30.291204
5776,0,-97.834063,30.27658
5777,0,-97.837508,30.287891
5778,0,-97.842731,30.285551
5779,0,-97.841749,30.286445
5780,0,-97.844717,30.279216
5781,0,-97.835173,30.288598
5782,0,-97.844524,30.283635
5783,0,-97.835718,30.283758
5784,0,-97.82929,30.299088
5785,0,-97.837144,30.283436
5786,0,-97.864121,30.282019
5787,0,-97.853621,30.297099
5788,0,-97.868885,30.288342
5789,0,-97.885515,30.277953
5790,0,-97.869533,30.261969
5791,0,-97.868761,30.286041
5792,0,-97.88177,30.257582
5793,0,-97.88326,30.256933
5794,0,-97.870282,30.285593
5795,0,-97.876848,30.293934
5796,0,-97.867342,30.295008
5797,0,-97.872356,30.283732
5798,0,-97.867053,30.269193
5799,0,-97.871468,30.295328
5800,0,-97.884486,30.253367
5801,0,-97.860019,30.27362
5802,0,-97.870182,30.281954
5803,0,-97.873977,30.283505
5804,0,-97.879546,30.276801
5805,0,-97.862549,30.288842
5806,0,-97.877255,30.283878
5807,0,-97.858066,30.296881
5808,0,-97.884558,30.256923
5809,0,-97.876647,30.294576
5810,0,-97.874391,30.29598
5811,0,-97.86512,30.28621
5812,0,-97.863066,30.289666
5813,0,-97.861891,30.289737
5814,0,-97.857948,30.276161
5815,0,-97.866713,30.296858
5816,0,-97.877138,30.278881
5817,0,-97.859144,30.285804
5818,0,-97.87065,30.291319
5819,0,-97.869773,30.263422
5820,0,-97.872972,30.294079
5821,0,-97.870778,30.258719
5822,0,-97.884825,30.253472
5823,0,-97.865963,30.280167
5824,0,-97.883207,30.254822
5825,0,-97.874697,30.294327
5826,0,-97.883674,30.256378
5827,0,-97.864548,30.276051
5828,0,-97.867213,30.297086
5829,0,-97.87389,30.284531
5830,0,-97.865031,30.291436
5831,0,-97.862829,30.291791
5832,0,-97.885008,30.25571
5833,0,-97.865599,30.291973
5834,0,-97.868312,30.281235
5835,0,-97.88453,30.280648
5836,0,-97.871905,30.256511
5837,0,-97.865531,30.287662
5838,0,-97.872839,30.283267
5839,0,-97.865047,30.290244
5840,0,-97.878093,30.281903
5841,0,-97.874682,30.29543
5842,0,-97.864592,30.290906
5843,0,-97.867575,30.296923
5844,0,-97.879868,30.280153
5845,0,-97.855659,30.301349
5846,0,-97.870044,30.261294
5847,0,-97.857364,30.276471
5848,0,-97.875433,30.278269
5849,0,-97.87932,30.255669
5850,0,-97.867922,30.296453
5851,0,-97.867069,30.297368
5852,0,-97.862815,30.273387
5853,0,-97.873474,30.286812
5854,0,-97.852821,30.289732
5855,0,-97.869163,30.281523
5856,0,-97.878809,30.254806
5857,0,-97.866931,30.297089
5858,0,-97.859573,30.270955
5859,0,-97.866599,30.295665
5860,0,-97.866381,30.296236
5861,0,-97.866921,30.29371
5862,0,-97.858391,30.274246
5863,0,-97.867917,30.279751
5864,0,-97.879515,30.282245
5865,0,-97.884041,30.281698
5866,0,-97.867058,30.297773
5867,0,-97.877098,30.293494
5868,0,-97.859027,30.276237
5869,0,-97.861015,30.274095
5870,0,-97.85931,30.286351
5871,0,-97.870273,30.2829
5872,0,-97.8834,30.25436
5873,0,-97.884873,30.256193
5874,0,-97.862322,30.294494
5875,0,-97.883612,30.253953
5876,0,-97.883956,30.255719
5877,0,-97.869058,30.280881
5878,0,-97.85672,30.274791
5879,0,-97.861335,30.269452
5880,0,-97.86789,30.290323
5881,0,-97.884717,30.280396
5882,0,-97.867405,30.264267
5883,0,-97.856735,30.276784
5884,0,-97.870029,30.278453
5885,0,-97.858545,30.286551
5886,0,-97.866786,30.281436
5887,0,-97.882023,30.280828
5888,0,-97.885645,30.278297
5889,0,-97.89674,30.314137
5890,0,-97.860634,30.337603
5891,0,-97.884631,30.300891
5892,0,-97.85817,30.33858
5893,0,-97.900848,30.316079
5894,0,-97.868607,30.333639
5895,0,-97.882085,30.298814
5896,0,-97.900414,30.311581
5897,0,-97.89871,30.309483
5898,0,-97.861378,30.33964
5899,0,-97.86616,30.33351
5900,0,-97.896547,30.315017
5901,0,-97.899856,30.313103
5902,0,-97.868175,30.334548
5903,0,-97.897707,30.314491
5904,0,-97.861228,30.331983
5905,0,-97.898648,30.312186
5906,0,-97.896907,30.310336
5907,0,-97.902194,30.31337
5908,0,-97.886734,30.30221
5909,0,-97.893889,30.309591
5910,0,-97.868719,30.316007
5911,0,-97.872372,30.302168
5912,0,-97.859191,30.323801
5913,0,-97.899175,30.31432
5914,0,-97.865407,30.336213
5915,0,-97.862126,30.312032
5916,0,-97.884247,30.293126
5917,0,-97.860067,30.333417
5918,0,-97.895785,30.310186
5919,0,-97.889444,30.302672
5920,0,-97.859857,30.336988
5921,0,-97.89351,30.310198
5922,0,-97.86325,30.303321
5923,0,-97.898677,30.309947
5924,0,-97.894278,30.30953
5925,0,-97.865,30.337293
5926,0,-97.891018,30.29976
5927,0,-97.865824,30.31957
5928,0,-97.896316,30.312437
5929,0,-97.883729,30.291323
5930,0,-97.895889,30.315234
5931,0,-97.898679,30.316507
5932,0,-97.865828,30.310466
5933,0,-97.860375,30.335339
5934,0,-97.883318,30.289895
5935,0,-97.894188,30.30912
5936,0,-97.889847,30.30319
5937,0,-97.873125,30.302732
5938,0,-97.860231,30.336177
5939,0,-97.896869,30.315679
5940,0,-97.885295,30.294726
5941,0,-97.881654,30.299329
5942,0,-97.869806,30.333813
5943,0,-97.871332,30.319421
5944,0,-97.895997,30.296135
5945,0,-97.862563,30.333576
5946,0,-97.859296,30.332509
5947,0,-97.876705,30.310493
5948,0,-97.867095,30.333517
5949,0,-97.861409,30.333776
5950,0,-97.901793,30.31281
5951,0,-97.884005,30.292283
5952,0,-97.870484,30.334847
5953,0,-97.899044,30.315761
5954,0,-97.887312,30.295975
5955,0,-97.863359,30.330983
5956,0,-97.895421,30.295342
5957,0,-97.871105,30.335832
5958,0,-97.891793,30.297927
5959,0,-97.871503,30.309994
5960,0,-97.885803,30.309284
5961,0,-97.860953,30.320967
5962,0,-97.898293,30.316116
5963,0,-97.871313,30.312106
5964,0,-97.895077,30.314781
5965,0,-97.895236,30.300147
5966,0,-97.866741,30.33336
5967,0,-97.87229,30.314388
5968,0,-97.859599,30.333993
5969,0,-97.933429,30.204697
5970,0,-97.924945,30.189257
5971,0,-97.924018,30.178999
5972,0,-97.924413,30.202719
5973,0,-97.922428,30.187347
5974,0,-97.945281,30.182317
5975,0,-97.922416,30.179593
5976,0,-97.961239,30.134355
5977,0,-97.944114,30.202529
5978,0,-97.92764,30.191608
5979,0,-97.92489,30.17896
5980,0,-97.927267,30.183882
5981,0,-97.958303,30.156002
5982,0,-97.918876,30.185688
5983,0,-97.957135,30.13654
5984,0,-97.925433,30.186342
5985,0,-97.923096,30.203003
5986,0,-97.966867,30.181207
5987,0,-97.961708,30.137279
5988,0,-97.935307,30.152103
5989,0,-97.967775,30.15909
5990,0,-97.918696,30.186664
5991,0,-97.915172,30.190434
5992,0,-97.917491,30.184669
5993,0,-97.962777,30.191299
5994,0,-97.919929,30.184652
5995,0,-97.969776,30.168977
5996,0,-97.956717,30.179965
5997,0,-97.936959,30.152616
5998,0,-97.959356,30.136253
5999,0,-97.967558,30.182073
6000,0,-97.917175,30.178013
6001,0,-97.936917,30.202434
6002,0,-97.918065,30.177737
6003,0,-97.962319,30.18357
6004,0,-97.95749,30.165699
6005,0,-97.967697,30.168386
6006,0,-97.916856,30.178865
6007,0,-97.919235,30.176197
6008,0,-97.93127,30.181304
6009,0,-97.92225,30.179134
6010,0,-97.967783,30.159572
6011,0,-97.92438,30.188391
6012,0,-97.925299,30.204205
6013,0,-97.964423,30.167525
6014,0,-97.956702,30.130253
6015,0,-97.956195,30.169392
6016,0,-97.924074,30.189711
6017,0,-97.924807,30.199804
6018,0,-97.940183,30.17783
6019,0,-97.943903,30.167476
6020,0,-97.923481,30.177158
6021,0,-97.925026,30.187739
6022,0,-97.933139,30.186054
6023,0,-97.92149,30.188903
6024,0,-97.965845,30.191037
6025,0,-97.919782,30.186434
6026,0,-97.94728,30.190444
6027,0,-97.927674,30.204201
6028,0,-97.925473,30.17538
6029,0,-97.926629,30.204104
6030,0,-97.923552,30.177748
6031,0,-97.921882,30.186564
6032,0,-97.957124,30.137574
6033,0,-97.953088,30.168921
6034,0,-97.920864,30.187709
6035,0,-97.938415,30.177562
6036,0,-97.948637,30.176807
